id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
8776127,2010-11-16 15:58:00,194,2401,65.12,Online Transaction,47278,ONLINE,ONLINE,00000,5977,No Error,Cosmetic Stores,1.0,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,15048,30681,81680,746,4,Mastercard,Debit,04/2024,YES,2,14501,1998-04-01,2012,No
8776210,2010-11-16 16:17:00,1535,3461,21.03,Online Transaction,34490,ONLINE,ONLINE,00000,5719,No Error,Miscellaneous Home Furnishing Stores,1.0,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,Visa,Credit,06/2019,YES,2,9200,2009-06-01,2009,No
8782129,2010-11-18 07:36:00,980,181,184.84,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,84,69,1935,8,Male,463 12th Street,39.32,-76.72,20641,24055,0,733,7,Visa,Debit,08/2011,YES,1,16094,2008-01-01,2010,No
8782900,2010-11-18 10:09:00,1723,4099,163.0,Online Transaction,78644,ONLINE,ONLINE,00000,3775,No Error,Railroad Freight,1.0,41,66,1978,10,Female,560 Summit Street,39.16,-89.48,17696,36080,80443,839,3,Mastercard,Debit,05/2020,YES,1,13168,2001-08-01,2007,No
8783186,2010-11-18 11:05:00,1535,3461,416.0,Online Transaction,57133,ONLINE,ONLINE,00000,3730,No Error,Ship Chandlers,1.0,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,Visa,Credit,06/2019,YES,2,9200,2009-06-01,2009,No
8783241,2010-11-18 11:18:00,194,2401,360.43,Online Transaction,6063,ONLINE,ONLINE,00000,4511,No Error,Airlines,1.0,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,15048,30681,81680,746,4,Mastercard,Debit,04/2024,YES,2,14501,1998-04-01,2012,No
8783261,2010-11-18 11:21:00,1535,3461,104.11,Online Transaction,99370,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,Visa,Credit,06/2019,YES,2,9200,2009-06-01,2009,No
8783286,2010-11-18 11:28:00,1535,3461,372.29,Online Transaction,57133,ONLINE,ONLINE,00000,3730,No Error,Ship Chandlers,1.0,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,Visa,Credit,06/2019,YES,2,9200,2009-06-01,2009,No
8783615,2010-11-18 12:31:00,194,2401,126.0,Online Transaction,78644,ONLINE,ONLINE,00000,3775,No Error,Railroad Freight,1.0,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,15048,30681,81680,746,4,Mastercard,Debit,04/2024,YES,2,14501,1998-04-01,2012,No
8784064,2010-11-18 13:53:00,980,181,56.04,Swipe Transaction,84960,Port au Prince,Haiti,HTI00,5310,Bad PIN,Discount Stores,1.0,84,69,1935,8,Male,463 12th Street,39.32,-76.72,20641,24055,0,733,7,Visa,Debit,08/2011,YES,1,16094,2008-01-01,2010,No
8784120,2010-11-18 14:02:00,1168,3239,0.37,Online Transaction,81477,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,51,68,1968,10,Male,207 Ocean View Street,40.67,-74.42,53790,109673,242379,505,1,Mastercard,Debit,09/2020,YES,1,25422,2002-06-01,2008,No
8784688,2010-11-18 16:16:00,1535,3461,73.43,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,Visa,Credit,06/2019,YES,2,9200,2009-06-01,2009,No
8785964,2010-11-19 03:34:00,1723,4099,163.0,Online Transaction,78644,ONLINE,ONLINE,00000,3775,No Error,Railroad Freight,1.0,41,66,1978,10,Female,560 Summit Street,39.16,-89.48,17696,36080,80443,839,3,Mastercard,Debit,05/2020,YES,1,13168,2001-08-01,2007,No
8786030,2010-11-19 05:31:00,1723,4099,1.27,Online Transaction,11468,ONLINE,ONLINE,00000,5970,No Error,"Artist Supply Stores, Craft Shops",1.0,41,66,1978,10,Female,560 Summit Street,39.16,-89.48,17696,36080,80443,839,3,Mastercard,Debit,05/2020,YES,1,13168,2001-08-01,2007,No
8786041,2010-11-19 05:41:00,1723,4099,78.6,Online Transaction,86410,ONLINE,ONLINE,00000,5211,No Error,Lumber and Building Materials,1.0,41,66,1978,10,Female,560 Summit Street,39.16,-89.48,17696,36080,80443,839,3,Mastercard,Debit,05/2020,YES,1,13168,2001-08-01,2007,No
8786181,2010-11-19 06:37:00,1723,4099,243.75,Online Transaction,99370,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,41,66,1978,10,Female,560 Summit Street,39.16,-89.48,17696,36080,80443,839,3,Mastercard,Debit,05/2020,YES,1,13168,2001-08-01,2007,No
8786381,2010-11-19 07:28:00,980,181,39.23,Online Transaction,47399,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,84,69,1935,8,Male,463 12th Street,39.32,-76.72,20641,24055,0,733,7,Visa,Debit,08/2011,YES,1,16094,2008-01-01,2010,No
8786753,2010-11-19 09:12:00,1168,3239,62.29,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,51,68,1968,10,Male,207 Ocean View Street,40.67,-74.42,53790,109673,242379,505,1,Mastercard,Debit,09/2020,YES,1,25422,2002-06-01,2008,No
8787526,2010-11-19 12:08:00,1723,4099,42.09,Online Transaction,85247,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,41,66,1978,10,Female,560 Summit Street,39.16,-89.48,17696,36080,80443,839,3,Mastercard,Debit,05/2020,YES,1,13168,2001-08-01,2007,No
8789566,2010-11-19 21:34:00,1267,3802,186.0,Online Transaction,57133,ONLINE,ONLINE,00000,3730,No Error,Ship Chandlers,1.0,81,65,1938,10,Female,9574 Ocean Drive,47.83,-122.32,28248,31912,2182,630,4,Mastercard,Debit,01/2022,YES,2,11108,2007-07-01,2015,No
8789609,2010-11-19 21:54:00,1267,3802,261.85,Online Transaction,57133,ONLINE,ONLINE,00000,3730,No Error,Ship Chandlers,1.0,81,65,1938,10,Female,9574 Ocean Drive,47.83,-122.32,28248,31912,2182,630,4,Mastercard,Debit,01/2022,YES,2,11108,2007-07-01,2015,No
8791462,2010-11-20 12:01:00,1535,3461,253.0,Online Transaction,57133,ONLINE,ONLINE,00000,3730,No Error,Ship Chandlers,1.0,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,Visa,Credit,06/2019,YES,2,9200,2009-06-01,2009,No
8791542,2010-11-20 12:20:00,1535,3461,372.82,Online Transaction,57133,ONLINE,ONLINE,00000,3730,No Error,Ship Chandlers,1.0,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,Visa,Credit,06/2019,YES,2,9200,2009-06-01,2009,No
8794556,2010-11-21 08:13:00,1535,3461,164.09,Online Transaction,18215,ONLINE,ONLINE,00000,5719,No Error,Miscellaneous Home Furnishing Stores,1.0,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,Visa,Credit,06/2019,YES,2,9200,2009-06-01,2009,No
8794660,2010-11-21 08:31:00,1535,3461,252.0,Online Transaction,7777,ONLINE,ONLINE,00000,3684,Bad Expiration,Semiconductors and Related Devices,1.0,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,Visa,Credit,06/2019,YES,2,9200,2009-06-01,2009,No
8802402,2010-11-23 06:00:00,980,181,162.0,Online Transaction,90999,ONLINE,ONLINE,00000,4722,No Error,Travel Agencies,1.0,84,69,1935,8,Male,463 12th Street,39.32,-76.72,20641,24055,0,733,7,Visa,Debit,08/2011,YES,1,16094,2008-01-01,2010,No
8802424,2010-11-23 06:04:00,980,181,256.68,Online Transaction,90999,ONLINE,ONLINE,00000,4722,No Error,Travel Agencies,1.0,84,69,1935,8,Male,463 12th Street,39.32,-76.72,20641,24055,0,733,7,Visa,Debit,08/2011,YES,1,16094,2008-01-01,2010,No
8803490,2010-11-23 09:57:00,1926,1160,42.63,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,70,67,1950,1,Female,867 Valley Stream Boulevard,28.78,-81.27,17736,26574,5244,689,3,Visa,Debit,09/2023,NO,2,793,2008-02-01,2008,No
8811334,2010-11-25 07:00:00,581,3691,40.32,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,48,67,1971,3,Male,1813 Second Lane,29.99,-90.24,14696,29962,55000,684,3,Mastercard,Debit,03/2024,YES,1,18820,2003-07-01,2008,No
8811347,2010-11-25 07:02:00,1340,2178,69.73,Online Transaction,39261,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420,53872,64269,691,5,Mastercard,Debit (Prepaid),08/2020,YES,2,36,2008-03-01,2018,No
8811971,2010-11-25 09:01:00,194,2401,393.66,Online Transaction,78644,ONLINE,ONLINE,00000,3775,No Error,Railroad Freight,1.0,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,15048,30681,81680,746,4,Mastercard,Debit,04/2024,YES,2,14501,1998-04-01,2012,No
8811984,2010-11-25 09:03:00,194,2401,126.0,Online Transaction,78644,ONLINE,ONLINE,00000,3775,No Error,Railroad Freight,1.0,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,15048,30681,81680,746,4,Mastercard,Debit,04/2024,YES,2,14501,1998-04-01,2012,No
8811988,2010-11-25 09:03:00,1340,2178,947.57,Online Transaction,39105,ONLINE,ONLINE,00000,4411,No Error,Cruise Lines,1.0,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420,53872,64269,691,5,Mastercard,Debit (Prepaid),08/2020,YES,2,36,2008-03-01,2018,No
8812022,2010-11-25 09:09:00,1340,2178,57.03,Online Transaction,79927,ONLINE,ONLINE,00000,5912,No Error,Drug Stores and Pharmacies,1.0,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420,53872,64269,691,5,Mastercard,Debit (Prepaid),08/2020,YES,2,36,2008-03-01,2018,No
8812061,2010-11-25 09:15:00,581,3691,88.17,Online Transaction,69956,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,48,67,1971,3,Male,1813 Second Lane,29.99,-90.24,14696,29962,55000,684,3,Mastercard,Debit,03/2024,YES,1,18820,2003-07-01,2008,No
8812487,2010-11-25 10:50:00,581,3691,6.6,Online Transaction,39261,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,48,67,1971,3,Male,1813 Second Lane,29.99,-90.24,14696,29962,55000,684,3,Mastercard,Debit,03/2024,YES,1,18820,2003-07-01,2008,No
8812594,2010-11-25 11:10:00,581,3691,113.39,Online Transaction,33526,ONLINE,ONLINE,00000,5814,No Error,Fast Food Restaurants,1.0,48,67,1971,3,Male,1813 Second Lane,29.99,-90.24,14696,29962,55000,684,3,Mastercard,Debit,03/2024,YES,1,18820,2003-07-01,2008,No
8813249,2010-11-25 13:16:00,1340,2178,37.52,Online Transaction,85247,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420,53872,64269,691,5,Mastercard,Debit (Prepaid),08/2020,YES,2,36,2008-03-01,2018,No
8813256,2010-11-25 13:17:00,1340,2178,535.35,Online Transaction,26516,ONLINE,ONLINE,00000,5533,No Error,Automotive Parts and Accessories Stores,1.0,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420,53872,64269,691,5,Mastercard,Debit (Prepaid),08/2020,YES,2,36,2008-03-01,2018,No
8813331,2010-11-25 13:33:00,581,3691,60.36,Online Transaction,99370,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,48,67,1971,3,Male,1813 Second Lane,29.99,-90.24,14696,29962,55000,684,3,Mastercard,Debit,03/2024,YES,1,18820,2003-07-01,2008,No
8813545,2010-11-25 14:18:00,581,3691,128.98,Online Transaction,76639,ONLINE,ONLINE,00000,5732,No Error,Electronics Stores,1.0,48,67,1971,3,Male,1813 Second Lane,29.99,-90.24,14696,29962,55000,684,3,Mastercard,Debit,03/2024,YES,1,18820,2003-07-01,2008,No
8813727,2010-11-25 14:53:00,581,3691,96.06,Swipe Transaction,40595,Port au Prince,Haiti,HTI00,5733,No Error,Music Stores - Musical Instruments,1.0,48,67,1971,3,Male,1813 Second Lane,29.99,-90.24,14696,29962,55000,684,3,Mastercard,Debit,03/2024,YES,1,18820,2003-07-01,2008,No
8815432,2010-11-26 05:36:00,1357,4611,40.58,Swipe Transaction,41507,Port au Prince,Haiti,HTI00,5912,No Error,Drug Stores and Pharmacies,1.0,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,16941,11410,0,812,7,Mastercard,Debit (Prepaid),08/2017,YES,1,100,2006-09-01,2014,No
8815507,2010-11-26 06:22:00,908,4230,75.14,Online Transaction,85247,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,Visa,Debit,09/2022,YES,1,20173,2007-08-01,2012,No
8815514,2010-11-26 06:25:00,908,4230,5.29,Online Transaction,76639,ONLINE,ONLINE,00000,5732,No Error,Electronics Stores,1.0,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,Visa,Debit,09/2022,YES,1,20173,2007-08-01,2012,No
8815736,2010-11-26 07:28:00,1340,2178,148.01,Online Transaction,76639,ONLINE,ONLINE,00000,5732,No Error,Electronics Stores,1.0,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420,53872,64269,691,5,Mastercard,Debit (Prepaid),08/2020,YES,2,36,2008-03-01,2018,No
8816277,2010-11-26 10:03:00,581,3691,148.82,Online Transaction,41620,ONLINE,ONLINE,00000,3005,No Error,Miscellaneous Metal Fabrication,1.0,48,67,1971,3,Male,1813 Second Lane,29.99,-90.24,14696,29962,55000,684,3,Mastercard,Debit,03/2024,YES,1,18820,2003-07-01,2008,No
8816501,2010-11-26 10:57:00,1357,4611,17.5,Online Transaction,81833,ONLINE,ONLINE,00000,5912,No Error,Drug Stores and Pharmacies,1.0,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,16941,11410,0,812,7,Mastercard,Debit (Prepaid),08/2017,YES,1,100,2006-09-01,2014,No
8816810,2010-11-26 12:11:00,1357,4611,77.68,Online Transaction,19964,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,16941,11410,0,812,7,Mastercard,Debit (Prepaid),08/2017,YES,1,100,2006-09-01,2014,No
8817225,2010-11-26 13:46:00,908,4230,156.06,Online Transaction,95676,ONLINE,ONLINE,00000,3144,No Error,Floor Covering Stores,1.0,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,Visa,Debit,09/2022,YES,1,20173,2007-08-01,2012,No
8817527,2010-11-26 14:49:00,908,4230,385.64,Online Transaction,26516,ONLINE,ONLINE,00000,5533,No Error,Automotive Parts and Accessories Stores,1.0,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,Visa,Debit,09/2022,YES,1,20173,2007-08-01,2012,No
8823010,2010-11-28 04:09:00,1357,4611,1.28,Online Transaction,67570,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,16941,11410,0,812,7,Mastercard,Debit (Prepaid),08/2017,YES,1,100,2006-09-01,2014,No
8823019,2010-11-28 04:29:00,1357,4611,153.38,Online Transaction,41184,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,16941,11410,0,812,7,Mastercard,Debit (Prepaid),08/2017,YES,1,100,2006-09-01,2014,No
8823065,2010-11-28 05:31:00,1357,4611,95.07,Swipe Transaction,12156,Port au Prince,Haiti,HTI00,5921,No Error,"Package Stores, Beer, Wine, Liquor",1.0,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,16941,11410,0,812,7,Mastercard,Debit (Prepaid),08/2017,YES,1,100,2006-09-01,2014,No
8823098,2010-11-28 05:56:00,1357,4611,79.4,Online Transaction,38602,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,16941,11410,0,812,7,Mastercard,Debit (Prepaid),08/2017,YES,1,100,2006-09-01,2014,No
8823771,2010-11-28 08:13:00,1825,4310,9.37,Online Transaction,47203,ONLINE,ONLINE,00000,3008,Bad Expiration,Steel Drums and Barrels,1.0,70,65,1949,9,Female,817 Ocean Avenue,39.69,-104.81,24849,45754,9066,718,4,Visa,Debit,10/2020,YES,1,23878,2009-08-01,2011,No
8823872,2010-11-28 08:35:00,908,4230,16.17,Online Transaction,83271,ONLINE,ONLINE,00000,4214,No Error,Motor Freight Carriers and Trucking,1.0,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,Visa,Debit,09/2022,YES,1,20173,2007-08-01,2012,No
8824116,2010-11-28 09:25:00,908,4230,14.24,Online Transaction,31893,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,Visa,Debit,09/2022,YES,1,20173,2007-08-01,2012,No
8824263,2010-11-28 09:53:00,1353,3725,34.12,Online Transaction,83491,ONLINE,ONLINE,00000,5045,No Error,"Computers, Computer Peripheral Equipment",1.0,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,21232,43294,104521,816,7,Amex,Credit,10/2024,YES,1,12800,2005-07-01,2014,No
8824279,2010-11-28 09:56:00,1563,5125,95.16,Swipe Transaction,41507,Port au Prince,Haiti,HTI00,5912,No Error,Drug Stores and Pharmacies,1.0,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,11073,22583,62461,683,4,Mastercard,Debit,11/2024,YES,3,1129,2008-10-01,2012,No
8824886,2010-11-28 11:52:00,1825,4310,190.84,Swipe Transaction,41507,Port au Prince,Haiti,HTI00,5912,No Error,Drug Stores and Pharmacies,1.0,70,65,1949,9,Female,817 Ocean Avenue,39.69,-104.81,24849,45754,9066,718,4,Visa,Debit,10/2020,YES,1,23878,2009-08-01,2011,No
8824894,2010-11-28 11:54:00,1563,5125,55.67,Online Transaction,24427,ONLINE,ONLINE,00000,4131,No Error,Bus Lines,1.0,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,11073,22583,62461,683,4,Mastercard,Debit,11/2024,YES,3,1129,2008-10-01,2012,No
8824985,2010-11-28 12:13:00,908,4230,96.73,Online Transaction,95690,ONLINE,ONLINE,00000,4131,No Error,Bus Lines,1.0,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,Visa,Debit,09/2022,YES,1,20173,2007-08-01,2012,No
8825491,2010-11-28 13:52:00,1825,4310,11.27,Online Transaction,54773,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,70,65,1949,9,Female,817 Ocean Avenue,39.69,-104.81,24849,45754,9066,718,4,Visa,Debit,10/2020,YES,1,23878,2009-08-01,2011,No
8827382,2010-11-29 04:47:00,1825,4310,159.77,Online Transaction,81536,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,70,65,1949,9,Female,817 Ocean Avenue,39.69,-104.81,24849,45754,9066,718,4,Visa,Debit,10/2020,YES,1,23878,2009-08-01,2011,No
8827418,2010-11-29 05:44:00,1825,4310,108.68,Online Transaction,20561,ONLINE,ONLINE,00000,5912,No Error,Drug Stores and Pharmacies,1.0,70,65,1949,9,Female,817 Ocean Avenue,39.69,-104.81,24849,45754,9066,718,4,Visa,Debit,10/2020,YES,1,23878,2009-08-01,2011,No
8827557,2010-11-29 06:32:00,908,4230,121.0,Online Transaction,41523,ONLINE,ONLINE,00000,3387,No Error,"Electroplating, Plating, Polishing Services",1.0,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,Visa,Debit,09/2022,YES,1,20173,2007-08-01,2012,No
8827695,2010-11-29 07:04:00,908,4230,96.01,Swipe Transaction,79073,Port au Prince,Haiti,HTI00,5411,No Error,"Grocery Stores, Supermarkets",1.0,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,Visa,Debit,09/2022,YES,1,20173,2007-08-01,2012,No
8827934,2010-11-29 07:51:00,1875,5955,208.64,Online Transaction,94123,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,56,69,1963,4,Male,4966 Grant Street,40.89,-81.58,22170,45202,71022,683,4,Discover,Credit,04/2012,YES,1,10400,2009-12-01,2009,No
8828283,2010-11-29 09:02:00,1710,3502,221.41,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,33,69,1986,10,Female,928 Bayview Street,43.54,-89.46,19635,40029,0,787,3,Visa,Credit,05/2021,YES,1,11700,2010-06-01,2014,No
8828472,2010-11-29 09:41:00,1353,3725,138.39,Online Transaction,79927,ONLINE,ONLINE,00000,5912,No Error,Drug Stores and Pharmacies,1.0,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,21232,43294,104521,816,7,Amex,Credit,10/2024,YES,1,12800,2005-07-01,2014,No
8828491,2010-11-29 09:45:00,1875,5955,28.23,Online Transaction,9026,ONLINE,ONLINE,00000,4411,No Error,Cruise Lines,1.0,56,69,1963,4,Male,4966 Grant Street,40.89,-81.58,22170,45202,71022,683,4,Discover,Credit,04/2012,YES,1,10400,2009-12-01,2009,No
8828558,2010-11-29 09:59:00,1710,3502,0.31,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,33,69,1986,10,Female,928 Bayview Street,43.54,-89.46,19635,40029,0,787,3,Visa,Credit,05/2021,YES,1,11700,2010-06-01,2014,No
8828604,2010-11-29 10:06:00,1710,3502,63.15,Online Transaction,20519,ONLINE,ONLINE,00000,5942,No Error,Book Stores,1.0,33,69,1986,10,Female,928 Bayview Street,43.54,-89.46,19635,40029,0,787,3,Visa,Credit,05/2021,YES,1,11700,2010-06-01,2014,No
8828715,2010-11-29 10:31:00,1710,3502,108.85,Swipe Transaction,84960,Port au Prince,Haiti,HTI00,5310,No Error,Discount Stores,1.0,33,69,1986,10,Female,928 Bayview Street,43.54,-89.46,19635,40029,0,787,3,Visa,Credit,05/2021,YES,1,11700,2010-06-01,2014,No
8829043,2010-11-29 11:34:00,1353,3725,0.28,Online Transaction,83271,ONLINE,ONLINE,00000,4214,No Error,Motor Freight Carriers and Trucking,1.0,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,21232,43294,104521,816,7,Amex,Credit,10/2024,YES,1,12800,2005-07-01,2014,No
8829184,2010-11-29 12:02:00,1563,5125,130.91,Online Transaction,77020,ONLINE,ONLINE,00000,5816,No Error,Digital Goods - Games,1.0,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,11073,22583,62461,683,4,Mastercard,Debit,11/2024,YES,3,1129,2008-10-01,2012,No
8829823,2010-11-29 14:15:00,1353,3725,3.54,Online Transaction,76639,ONLINE,ONLINE,00000,5732,No Error,Electronics Stores,1.0,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,21232,43294,104521,816,7,Amex,Credit,10/2024,YES,1,12800,2005-07-01,2014,No
8831456,2010-11-30 03:15:00,1563,5125,96.56,Online Transaction,38602,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,11073,22583,62461,683,4,Mastercard,Debit,11/2024,YES,3,1129,2008-10-01,2012,No
8831543,2010-11-30 05:45:00,1563,5125,59.55,Online Transaction,19964,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,11073,22583,62461,683,4,Mastercard,Debit,11/2024,YES,3,1129,2008-10-01,2012,No
8831882,2010-11-30 07:14:00,1353,3725,173.21,Online Transaction,76639,ONLINE,ONLINE,00000,5732,No Error,Electronics Stores,1.0,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,21232,43294,104521,816,7,Amex,Credit,10/2024,YES,1,12800,2005-07-01,2014,No
8831969,2010-11-30 07:32:00,1563,5125,70.43,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,11073,22583,62461,683,4,Mastercard,Debit,11/2024,YES,3,1129,2008-10-01,2012,No
8833367,2010-11-30 12:04:00,1353,3725,233.61,Online Transaction,76639,ONLINE,ONLINE,00000,5732,Bad Card Number,Electronics Stores,1.0,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,21232,43294,104521,816,7,Amex,Credit,10/2024,YES,1,12800,2005-07-01,2014,No
8840088,2010-12-02 04:54:00,1353,3725,160.71,Online Transaction,19964,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,21232,43294,104521,816,7,Amex,Credit,10/2024,YES,1,12800,2005-07-01,2014,No
